student_id,item_id,question_type,round_no,raw_score,response_ms,answered_at,reverse_item,min_score,max_score,weight,current_level_grade,current_math_percentile,response_id,item_text,trait,round_label
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,1,1.0,5005.0,2026-01-30T03:02:01.460704+00:00,Y,1.0,10.0,1.0,1,,7b58e6de-6996-4265-9466-bcca2b835075,수학에서 한 번 막히면 계속 어려울 것 같다.,,사전 조사
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,1,1.0,2991.0,2026-01-30T03:02:18.781718+00:00,Y,1.0,10.0,1.0,1,,7b58e6de-6996-4265-9466-bcca2b835075,나는 수학을 잘하는 학생은 아니라고 느낀다.,,사전 조사
2446ef63-079f-4d09-ba1e-9b26aa274755,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,1,7.0,3547.0,2026-01-30T03:51:41.163948+00:00,N,1.0,10.0,1.0,2,,b6334700-a7d9-4e4a-b3db-961f04d58ee3,문제를 푸는 게 재밌다.,,사전 조사
2446ef63-079f-4d09-ba1e-9b26aa274755,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,1,7.0,10449.0,2026-01-30T03:53:16.36836+00:00,N,1.0,10.0,1.0,2,,b6334700-a7d9-4e4a-b3db-961f04d58ee3,"문제를 틀렸을 때, 내 능력보다는 문제나 접근 방법을 먼저 떠올리는 편이다.",,사전 조사
3927cdf4-863b-41f6-9057-d56b9f9049d1,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,1,5.0,28422.0,2026-01-30T06:20:07.099068+00:00,Y,1.0,10.0,1.0,2,,f5f6e588-45d0-4b58-94e4-e236f108e05c,수학에서 한 번 막히면 계속 어려울 것 같다.,,사전 조사
3927cdf4-863b-41f6-9057-d56b9f9049d1,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,1,5.0,9854.0,2026-01-30T06:24:28.206299+00:00,Y,1.0,10.0,1.0,2,,f5f6e588-45d0-4b58-94e4-e236f108e05c,수학 문제를 틀리면 나 자신이 부족하다고 느껴진다.,,사전 조사
cb60fbe7-ebe0-4a33-92b6-5fcd248224ee,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,1,15.0,29416.0,2026-01-30T06:43:20.973177+00:00,N,1,10,1.0,3,,8a33e035-9e24-4a1a-8251-64cf98c78001,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,사전 조사
8aa02b1f-05a7-47bb-90bf-e07210c85110,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,1,10.0,3502.0,2026-01-30T02:47:10.213846+00:00,N,1.0,10.0,1.0,4,,ded6b98b-c25b-429e-b579-2794674572f9,수학 성적은 내가 어떻게 공부하느냐에 따라 달라진다고 느낀다.,,사전 조사
8aa02b1f-05a7-47bb-90bf-e07210c85110,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,1,6.0,5959.0,2026-01-30T02:47:38.289636+00:00,Y,1.0,10.0,1.0,4,,ded6b98b-c25b-429e-b579-2794674572f9,나는 수학을 잘하는 학생은 아니라고 느낀다.,,사전 조사
8aa02b1f-05a7-47bb-90bf-e07210c85110,5f93db2e-a862-4382-9c0e-58153137a67a,scale,1,9.0,5747.0,2026-01-30T02:48:02.920333+00:00,N,1.0,10.0,1.0,4,,ded6b98b-c25b-429e-b579-2794674572f9,틀린 문제를 다시 생각해보는 과정이 도움이 된다고 느낀다.,,사전 조사
8aa02b1f-05a7-47bb-90bf-e07210c85110,270401a4-823e-4aa7-ad8e-15354d395684,scale,1,6.0,12105.0,2026-01-30T02:48:31.403918+00:00,N,1.0,10.0,1.0,4,,ded6b98b-c25b-429e-b579-2794674572f9,나는 수학이 나와 잘 맞는 과목이라고 느낀다.,,사전 조사
8aa02b1f-05a7-47bb-90bf-e07210c85110,c952553e-f79c-401e-9d11-0b44c35e4655,text,1,6.0,5892.0,2026-01-30T02:48:54.151722+00:00,N,1,10,1.0,4,,ded6b98b-c25b-429e-b579-2794674572f9,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,사전 조사
8aa02b1f-05a7-47bb-90bf-e07210c85110,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,1,10.0,5833.0,2026-01-30T02:49:17.239183+00:00,N,1.0,10.0,1.0,4,,ded6b98b-c25b-429e-b579-2794674572f9,수학 시험에서는 어떤 문제가 나오느냐가 성적을 좌우하는 경우가 많다고 느낀다.,,사전 조사
8aa02b1f-05a7-47bb-90bf-e07210c85110,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,1,9.0,8895.0,2026-01-30T02:49:39.207527+00:00,N,1.0,10.0,1.0,4,,ded6b98b-c25b-429e-b579-2794674572f9,수학은 꾸준히 노력하면 결과가 달라질 수 있다고 생각한다.,,사전 조사
8aa02b1f-05a7-47bb-90bf-e07210c85110,f441e53b-223e-446a-bd68-83c52a739bb3,scale,1,7.0,6034.0,2026-01-30T02:49:45.42275+00:00,N,1.0,10.0,1.0,4,,ded6b98b-c25b-429e-b579-2794674572f9,나는 수학 문제를 이해하는 속도가 빠른 편이라고 느낀다.,,사전 조사
8aa02b1f-05a7-47bb-90bf-e07210c85110,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,1,8.0,7461.0,2026-01-30T02:49:53.460098+00:00,N,1.0,10.0,1.0,4,,ded6b98b-c25b-429e-b579-2794674572f9,"문제를 틀렸을 때, 내 능력보다는 문제나 접근 방법을 먼저 떠올리는 편이다.",,사전 조사
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,1,30.0,4081.0,2026-01-30T03:02:35.066418+00:00,N,1,10,1.0,1,,7b58e6de-6996-4265-9466-bcca2b835075,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,사전 조사
2e3062e5-2724-41df-91ea-18014e915576,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,1,3.0,4123.0,2026-01-30T03:09:49.839909+00:00,Y,1.0,10.0,1.0,2,,47e03074-828f-47a2-aac0-45468445950e,수학 실력은 타고난 재능의 영향이 크다고 느낀다.,,사전 조사
2e3062e5-2724-41df-91ea-18014e915576,586d16f6-be5e-43a8-8739-862118457042,scale,1,8.0,9575.0,2026-01-30T03:13:36.032779+00:00,N,1.0,10.0,1.0,2,,47e03074-828f-47a2-aac0-45468445950e,수학 공부에 관한 것들을 내가 조절하고 있다는 느낌이 든다.,,사전 조사
b85a06f4-2d48-4f4d-9c14-47202b0aa52c,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,1,5.0,5395.0,2026-01-30T03:26:30.276721+00:00,N,1.0,10.0,1.0,3,,39a1ec8d-5cc8-47ea-862b-27cbddf202cc,"수학이 잘 안될 때, 다른 방법으로 다시 시도해볼 수 있다고 느낀다.",,사전 조사
b85a06f4-2d48-4f4d-9c14-47202b0aa52c,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,1,7.0,3443.0,2026-01-30T03:28:12.762841+00:00,N,1.0,10.0,1.0,3,,39a1ec8d-5cc8-47ea-862b-27cbddf202cc,수학에서 한 번 실패해도 다시 잘할 수 있다고 느낀다.,,사전 조사
3d3bf836-b329-48fa-bb76-fc5a7646c15f,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,1,8.0,3095.0,2026-01-30T06:47:12.344046+00:00,N,1.0,10.0,1.0,0,,256fd0dd-6943-45d5-b037-36aefa7da674,"지금은 잘 못하는 수학 내용도, 시간이 지나면 이해하게 될 수 있다고 생각한다.",,사전 조사
cb60fbe7-ebe0-4a33-92b6-5fcd248224ee,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,1,7.0,5355.0,2026-01-30T06:47:22.303352+00:00,N,1.0,10.0,1.0,3,,8a33e035-9e24-4a1a-8251-64cf98c78001,"수학에서 한 번 잘 안 풀린 날이 있어도, 다음에는 다시 괜찮아질 수 있다고 생각한다.",,사전 조사
3d3bf836-b329-48fa-bb76-fc5a7646c15f,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,1,4.0,4598.0,2026-01-30T06:47:35.405782+00:00,N,1.0,10.0,1.0,0,,256fd0dd-6943-45d5-b037-36aefa7da674,수학 시험에서는 어떤 문제가 나오느냐가 성적을 좌우하는 경우가 많다고 느낀다.,,사전 조사
cb60fbe7-ebe0-4a33-92b6-5fcd248224ee,f441e53b-223e-446a-bd68-83c52a739bb3,scale,1,4.0,17796.0,2026-01-30T06:47:48.390179+00:00,N,1.0,10.0,1.0,3,,8a33e035-9e24-4a1a-8251-64cf98c78001,나는 수학 문제를 이해하는 속도가 빠른 편이라고 느낀다.,,사전 조사
3d3bf836-b329-48fa-bb76-fc5a7646c15f,22100387-9306-4eb0-aadc-2e835e040462,scale,1,8.0,1914.0,2026-01-30T06:48:01.186775+00:00,N,1.0,10.0,1.0,0,,256fd0dd-6943-45d5-b037-36aefa7da674,문제를 풀면서 내가 지금 잘 가고 있는지 점검하는 편이다.,,사전 조사
ec3dac30-199e-4d08-a520-1fe413727dd7,586d16f6-be5e-43a8-8739-862118457042,scale,1,10.0,5809.0,2026-01-30T08:00:30.252759+00:00,N,1.0,10.0,1.0,3,,069e2032-74f7-4002-9546-de40711e6b6b,수학 공부에 관한 것들을 내가 조절하고 있다는 느낌이 든다.,,사전 조사
9d21ead1-becb-492e-b1ab-b8d37ea376c2,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,1,8.0,1537.0,2026-01-30T08:07:34.208476+00:00,N,1.0,10.0,1.0,0,,b0440b89-878c-4c72-bd2a-a8b26314e1a3,수학 성적은 내가 어떻게 공부하느냐에 따라 달라진다고 느낀다.,,사전 조사
9d21ead1-becb-492e-b1ab-b8d37ea376c2,5f93db2e-a862-4382-9c0e-58153137a67a,scale,1,8.0,1631.0,2026-01-30T08:07:49.249681+00:00,N,1.0,10.0,1.0,0,,b0440b89-878c-4c72-bd2a-a8b26314e1a3,틀린 문제를 다시 생각해보는 과정이 도움이 된다고 느낀다.,,사전 조사
9d21ead1-becb-492e-b1ab-b8d37ea376c2,c952553e-f79c-401e-9d11-0b44c35e4655,text,1,40.0,2573.0,2026-01-30T08:08:05.594345+00:00,N,1,10,1.0,0,,b0440b89-878c-4c72-bd2a-a8b26314e1a3,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,사전 조사
9d21ead1-becb-492e-b1ab-b8d37ea376c2,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,1,8.0,1673.0,2026-01-30T08:08:23.385552+00:00,N,1.0,10.0,1.0,0,,b0440b89-878c-4c72-bd2a-a8b26314e1a3,수학은 꾸준히 노력하면 결과가 달라질 수 있다고 생각한다.,,사전 조사
9d21ead1-becb-492e-b1ab-b8d37ea376c2,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,1,3.0,2376.0,2026-01-30T08:08:39.54111+00:00,N,1.0,10.0,1.0,0,,b0440b89-878c-4c72-bd2a-a8b26314e1a3,수학 문제를 보면 긴장부터 되는 편이다.,,사전 조사
9d21ead1-becb-492e-b1ab-b8d37ea376c2,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,1,7.0,6296.0,2026-01-30T08:08:45.979955+00:00,N,1.0,10.0,1.0,0,,b0440b89-878c-4c72-bd2a-a8b26314e1a3,수학은 정답을 맞히는 것보다 이해하는 과정이 더 중요하다고 생각한다.,,사전 조사
c2242a6e-6348-4a40-a9b1-c7defe0d06b6,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,1,7.0,4842.0,2026-01-30T08:11:45.080165+00:00,Y,1.0,10.0,1.0,3,,ea1c78fb-948d-4bfd-8b20-88f94ea95573,수학 문제를 틀리면 나 자신이 부족하다고 느껴진다.,,사전 조사
f35c9392-a098-401f-9c57-ad625418d8b7,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,1,5.0,4672.0,2026-01-30T08:21:52.775993+00:00,Y,1.0,10.0,1.0,2,,ed70b5ca-ec8f-4743-89d7-82d6230522cb,수학에서 한 번 막히면 계속 어려울 것 같다.,,사전 조사
f35c9392-a098-401f-9c57-ad625418d8b7,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,1,5.0,2295.0,2026-01-30T08:22:17.435125+00:00,N,1.0,10.0,1.0,2,,ed70b5ca-ec8f-4743-89d7-82d6230522cb,문제를 푸는 게 재밌다.,,사전 조사
f35c9392-a098-401f-9c57-ad625418d8b7,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,1,6.0,5391.0,2026-01-30T08:22:36.333737+00:00,Y,1.0,10.0,1.0,2,,ed70b5ca-ec8f-4743-89d7-82d6230522cb,수학은 나와는 거리가 먼 과목처럼 느껴진다.,,사전 조사
f35c9392-a098-401f-9c57-ad625418d8b7,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,1,6.0,4091.0,2026-01-30T08:23:28.188439+00:00,N,1.0,10.0,1.0,2,,ed70b5ca-ec8f-4743-89d7-82d6230522cb,"지금은 잘 못하는 수학 내용도, 시간이 지나면 이해하게 될 수 있다고 생각한다.",,사전 조사
28f8bfc9-3c51-4597-a2f2-120d6a63efb0,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,1,7.0,5335.0,2026-01-30T08:28:23.197943+00:00,N,1.0,10.0,1.0,2,,ad4fcaed-ec64-42bd-8117-e09514b2bbd9,수학 문제를 풀 때 '왜 그런지' 스스로에게 질문하는 것이 중요하다고 생각한다.,,사전 조사
28f8bfc9-3c51-4597-a2f2-120d6a63efb0,f441e53b-223e-446a-bd68-83c52a739bb3,scale,1,5.0,3584.0,2026-01-30T08:30:15.661021+00:00,N,1.0,10.0,1.0,2,,ad4fcaed-ec64-42bd-8117-e09514b2bbd9,나는 수학 문제를 이해하는 속도가 빠른 편이라고 느낀다.,,사전 조사
8a9114e5-b904-40e3-a563-fc09cd9820f8,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,1,5.0,3756.0,2026-01-30T08:36:27.27786+00:00,Y,1.0,10.0,1.0,2,,6e2f2b83-5eb0-497f-8329-dd255c38c853,나는 수학을 잘하는 학생은 아니라고 느낀다.,,사전 조사
8a9114e5-b904-40e3-a563-fc09cd9820f8,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,1,10.0,2613.0,2026-01-30T08:38:13.801236+00:00,N,1.0,10.0,1.0,2,,6e2f2b83-5eb0-497f-8329-dd255c38c853,수학은 꾸준히 노력하면 결과가 달라질 수 있다고 생각한다.,,사전 조사
f586de48-2ee5-4685-82c5-e61475707954,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,1,3.0,12552.0,2026-01-30T09:33:25.471982+00:00,Y,1.0,10.0,1.0,2,,0cee3499-d57e-4a99-879c-4338acb5b2e7,무엇을 공부할지 스스로 정하는 게 어렵다.,,사전 조사
f586de48-2ee5-4685-82c5-e61475707954,f441e53b-223e-446a-bd68-83c52a739bb3,scale,1,2.0,7933.0,2026-01-30T09:38:24.624382+00:00,N,1.0,10.0,1.0,2,,0cee3499-d57e-4a99-879c-4338acb5b2e7,나는 수학 문제를 이해하는 속도가 빠른 편이라고 느낀다.,,사전 조사
2e9c0257-be5a-4ac4-82a6-8ffb655da9d6,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,1,5.0,7967.0,2026-01-30T10:59:12.303274+00:00,Y,1.0,10.0,1.0,2,,62319727-9ebc-4414-8b98-01320fdd6f0e,나는 수학을 잘하는 학생은 아니라고 느낀다.,,사전 조사
2e9c0257-be5a-4ac4-82a6-8ffb655da9d6,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,1,10.0,2390.0,2026-01-30T11:01:32.690629+00:00,N,1.0,10.0,1.0,2,,62319727-9ebc-4414-8b98-01320fdd6f0e,수학은 꾸준히 노력하면 결과가 달라질 수 있다고 생각한다.,,사전 조사
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,1,5.0,6169.0,2026-01-30T11:13:14.436983+00:00,Y,1.0,10.0,1.0,3,,345414ad-2e69-4ee7-9157-4003ab585f98,무엇을 공부할지 스스로 정하는 게 어렵다.,,사전 조사
e79edc82-5112-49cb-99a1-5eae9b6c4ff4,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,1,7.0,7228.0,2026-01-30T11:16:31.710507+00:00,N,1.0,10.0,1.0,3,,345414ad-2e69-4ee7-9157-4003ab585f98,"수학에서 한 번 잘 안 풀린 날이 있어도, 다음에는 다시 괜찮아질 수 있다고 생각한다.",,사전 조사
e0fd1e39-a085-4858-a870-aba95465a458,e7bfe56b-2a4c-4737-a1d3-9d44ce98d011,scale,1,10.0,2829.0,2026-01-30T11:19:00.502182+00:00,N,1.0,10.0,1.0,3,,a0abef2e-3a83-4363-808a-cbfe537d485a,틀린 이유를 스스로 설명할 수 있다고 느낀다.,,사전 조사
e0fd1e39-a085-4858-a870-aba95465a458,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,1,5.0,4138.0,2026-01-30T11:19:25.356884+00:00,N,1.0,10.0,1.0,3,,a0abef2e-3a83-4363-808a-cbfe537d485a,문제를 푸는 게 재밌다.,,사전 조사
e0fd1e39-a085-4858-a870-aba95465a458,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,1,8.0,4773.0,2026-01-30T11:21:40.19495+00:00,N,1.0,10.0,1.0,3,,a0abef2e-3a83-4363-808a-cbfe537d485a,수학에서 한 번 실패해도 다시 잘할 수 있다고 느낀다.,,사전 조사
e0fd1e39-a085-4858-a870-aba95465a458,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,1,10.0,3134.0,2026-01-30T11:22:00.030896+00:00,N,1.0,10.0,1.0,3,,a0abef2e-3a83-4363-808a-cbfe537d485a,틀릴 수 있는 상황이 오면 수학이 더 어렵게 느껴진다.,,사전 조사
5155db4c-f330-49ee-a22c-ff7f4de4bc9d,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,1,6.0,9424.0,2026-01-30T11:39:34.814807+00:00,Y,1.0,10.0,1.0,2,,03f2c4ef-07c6-42c0-80d0-4fd797d13e44,수학에서 한 번 막히면 계속 어려울 것 같다.,,사전 조사
5155db4c-f330-49ee-a22c-ff7f4de4bc9d,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,1,3.0,10687.0,2026-01-30T11:42:41.513179+00:00,Y,1.0,10.0,1.0,2,,03f2c4ef-07c6-42c0-80d0-4fd797d13e44,시간을 들여 공부해도 수학 성적이 잘 오르지 않는다고 느낀다.,,사전 조사
5155db4c-f330-49ee-a22c-ff7f4de4bc9d,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,1,6.0,6400.0,2026-01-30T11:44:26.846091+00:00,N,1.0,10.0,1.0,2,,03f2c4ef-07c6-42c0-80d0-4fd797d13e44,틀릴 수 있는 상황이 오면 수학이 더 어렵게 느껴진다.,,사전 조사
75eedbf2-d4d4-4fec-9387-e7e6c0e0effc,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,1,9.0,1912.0,2026-01-30T12:44:03.122925+00:00,N,1.0,10.0,1.0,2,,ee491b21-3c86-418e-a6b3-3611975354c0,수학 문제를 풀 때 '왜 그런지' 스스로에게 질문하는 것이 중요하다고 생각한다.,,사전 조사
75eedbf2-d4d4-4fec-9387-e7e6c0e0effc,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,1,2.0,3140.0,2026-01-30T12:44:20.358146+00:00,Y,1.0,10.0,1.0,2,,ee491b21-3c86-418e-a6b3-3611975354c0,수학은 나와는 거리가 먼 과목처럼 느껴진다.,,사전 조사
f668e7b4-cf83-44bb-a3c7-196dd12dd33d,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,1,20.0,18841.0,2026-01-30T12:47:01.365502+00:00,N,1,10,1.0,3,,c897f541-5d99-4310-a2d0-104031c04c9c,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,사전 조사
f668e7b4-cf83-44bb-a3c7-196dd12dd33d,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,1,5.0,3294.0,2026-01-30T12:47:28.09963+00:00,N,1.0,10.0,1.0,3,,c897f541-5d99-4310-a2d0-104031c04c9c,수학 문제를 풀 때 '왜 그런지' 스스로에게 질문하는 것이 중요하다고 생각한다.,,사전 조사
f668e7b4-cf83-44bb-a3c7-196dd12dd33d,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,1,5.0,4295.0,2026-01-30T12:49:02.530244+00:00,Y,1.0,10.0,1.0,3,,c897f541-5d99-4310-a2d0-104031c04c9c,수학 문제를 틀리면 나 자신이 부족하다고 느껴진다.,,사전 조사
d1dcb99c-8b6e-4229-a4ee-a406eac3e563,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,1,6.0,2977.0,2026-01-30T13:07:19.97877+00:00,Y,1.0,10.0,1.0,1,,a84db8a2-1224-460d-942b-7e4523b5361e,노력해도 수학 실력은 어느 정도 한계가 있다고 생각한다.,,사전 조사
d46bc72f-9902-4855-ba08-862fc6effb5a,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,1,9.0,4027.0,2026-01-30T14:16:02.576969+00:00,N,1.0,10.0,1.0,1,,8eda0181-03d8-4604-b2cb-8cf1d7352a53,수학 성적은 내가 어떻게 공부하느냐에 따라 달라진다고 느낀다.,,사전 조사
d46bc72f-9902-4855-ba08-862fc6effb5a,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,1,6.0,7414.0,2026-01-30T14:17:41.851273+00:00,Y,1.0,10.0,1.0,1,,8eda0181-03d8-4604-b2cb-8cf1d7352a53,수학 문제를 틀리면 나 자신이 부족하다고 느껴진다.,,사전 조사
79a3d6c2-e686-4805-aa1e-93d03fd2a435,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,1,6.0,51638.0,2026-01-30T15:13:45.976287+00:00,Y,1.0,10.0,1.0,2,,e08e5e2f-9cb2-4429-94fd-3b48f92a94c3,노력해도 수학 실력은 어느 정도 한계가 있다고 생각한다.,,사전 조사
79a3d6c2-e686-4805-aa1e-93d03fd2a435,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,1,8.0,12012.0,2026-01-30T15:16:34.462203+00:00,N,1.0,10.0,1.0,2,,e08e5e2f-9cb2-4429-94fd-3b48f92a94c3,수학 성적은 내가 어떻게 공부하느냐에 따라 달라진다고 느낀다.,,사전 조사
79a3d6c2-e686-4805-aa1e-93d03fd2a435,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,1,10.0,4062.0,2026-01-30T15:18:43.359377+00:00,Y,1.0,10.0,1.0,2,,e08e5e2f-9cb2-4429-94fd-3b48f92a94c3,수학에서 한 번 막히면 계속 어려울 것 같다.,,사전 조사
28b14bd9-e793-47d7-858d-e22f55d67989,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,1,4.0,17377.0,2026-01-31T02:45:02.436219+00:00,Y,1.0,10.0,1.0,2,,9536a1c1-6d1d-4f70-b26f-1791947635d2,나는 수학을 잘하는 학생은 아니라고 느낀다.,,사전 조사
28b14bd9-e793-47d7-858d-e22f55d67989,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,1,8.0,32662.0,2026-01-31T02:48:20.860983+00:00,N,1.0,10.0,1.0,2,,9536a1c1-6d1d-4f70-b26f-1791947635d2,틀릴 수 있는 상황이 오면 수학이 더 어렵게 느껴진다.,,사전 조사
19b42db7-d522-4985-8ff9-f639a4519179,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,1,4.0,12774.0,2026-01-31T04:54:17.266493+00:00,N,1.0,10.0,1.0,3,,eb2a367c-a051-42d1-aa24-c742f2f4764f,수학 문제를 보면 긴장부터 되는 편이다.,,사전 조사
9f76976e-bea4-4cc8-bcdd-f53560577464,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,1,3.0,10471.0,2026-01-31T05:20:00.422282+00:00,Y,1.0,10.0,1.0,3,,e718f0ce-28f3-474b-8ed2-46b4552085b2,노력해도 수학 실력은 어느 정도 한계가 있다고 생각한다.,,사전 조사
9f76976e-bea4-4cc8-bcdd-f53560577464,586d16f6-be5e-43a8-8739-862118457042,scale,1,6.0,6102.0,2026-01-31T05:20:27.350701+00:00,N,1.0,10.0,1.0,3,,e718f0ce-28f3-474b-8ed2-46b4552085b2,수학 공부에 관한 것들을 내가 조절하고 있다는 느낌이 든다.,,사전 조사
fb0d5a38-1ac1-441f-bdb1-90ac4cc11b4c,ed872416-aac9-46f2-8dc0-61a8e7a8b580,scale,1,7.0,30757.0,2026-01-31T05:35:07.560961+00:00,N,1.0,10.0,1.0,3,,8fbfb684-9543-4d83-92a7-23d70d0b9512,수학 성적은 개인의 노력보다 시험 환경이나 조건에 더 크게 영향을 받는다고 생각한다.,,사전 조사
fb0d5a38-1ac1-441f-bdb1-90ac4cc11b4c,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,1,8.0,1122.0,2026-01-31T05:35:45.187689+00:00,N,1.0,10.0,1.0,3,,8fbfb684-9543-4d83-92a7-23d70d0b9512,수학은 꾸준히 노력하면 결과가 달라질 수 있다고 생각한다.,,사전 조사
fb0d5a38-1ac1-441f-bdb1-90ac4cc11b4c,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,1,2.0,5314.0,2026-01-31T05:36:05.044811+00:00,N,1,10,1.0,3,,8fbfb684-9543-4d83-92a7-23d70d0b9512,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,사전 조사
fb0d5a38-1ac1-441f-bdb1-90ac4cc11b4c,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,1,7.0,5492.0,2026-01-31T05:36:28.361792+00:00,Y,1.0,10.0,1.0,3,,8fbfb684-9543-4d83-92a7-23d70d0b9512,수학 실력은 타고난 재능의 영향이 크다고 느낀다.,,사전 조사
fb0d5a38-1ac1-441f-bdb1-90ac4cc11b4c,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,1,7.0,5555.0,2026-01-31T05:36:45.830338+00:00,N,1.0,10.0,1.0,3,,8fbfb684-9543-4d83-92a7-23d70d0b9512,"수학이 잘 안될 때, 다른 방법으로 다시 시도해볼 수 있다고 느낀다.",,사전 조사
fb0d5a38-1ac1-441f-bdb1-90ac4cc11b4c,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,1,4.0,4114.0,2026-01-31T05:37:01.822208+00:00,Y,1.0,10.0,1.0,3,,8fbfb684-9543-4d83-92a7-23d70d0b9512,시간을 들여 공부해도 수학 성적이 잘 오르지 않는다고 느낀다.,,사전 조사
fb0d5a38-1ac1-441f-bdb1-90ac4cc11b4c,5f93db2e-a862-4382-9c0e-58153137a67a,scale,1,10.0,2780.0,2026-01-31T05:37:13.699706+00:00,N,1.0,10.0,1.0,3,,8fbfb684-9543-4d83-92a7-23d70d0b9512,틀린 문제를 다시 생각해보는 과정이 도움이 된다고 느낀다.,,사전 조사
fb0d5a38-1ac1-441f-bdb1-90ac4cc11b4c,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,1,10.0,3807.0,2026-01-31T05:37:30.446852+00:00,Y,1.0,10.0,1.0,3,,8fbfb684-9543-4d83-92a7-23d70d0b9512,무엇을 공부할지 스스로 정하는 게 어렵다.,,사전 조사
