student_id,item_id,question_type,scale_name,axis_tag,analysis_group,raw_score,score_rc,response_ms,response_time_sec,reverse_item,min_score,max_score,weight,current_level_grade,current_math_percentile,answered_at
32456d15-9775-49ce-ab78-097eb8637fc9,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,4.0,4.0,4125.0,4.125,N,1.0,10.0,1.0,2,,2026-02-10 14:35:06.881439+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,1.0,10.0,2747.0,2.747,Y,1.0,10.0,1.0,1,,2026-01-30 03:01:11.501239+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,10.0,10.0,1732.0,1.732,N,1.0,10.0,1.0,1,,2026-01-30 03:02:06.862344+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,1.0,1.0,2330.0,2.33,N,1.0,10.0,1.0,1,,2026-01-30 03:01:13.913879+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,10.0,10.0,1927.0,1.927,N,1.0,10.0,1.0,1,,2026-01-30 03:02:09.048931+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,10.0,10.0,2072.0,2.072,N,1.0,10.0,1.0,1,,2026-01-30 03:01:32.240043+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,10.0,10.0,1715.0,1.715,N,1.0,10.0,1.0,1,,2026-01-30 03:02:25.881612+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,1.0,10.0,3528.0,3.528,Y,1.0,10.0,1.0,1,,2026-01-30 03:02:05.057094+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,1.0,10.0,2991.0,2.991,Y,1.0,10.0,1.0,1,,2026-01-30 03:02:18.781718+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,scale_3e0773f0,efficacy,core_scale,10.0,10.0,2915.0,2.915,N,1.0,10.0,1.0,1,,2026-01-30 03:01:41.749587+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,scale_409e0aff,efficacy,core_scale,10.0,10.0,1864.0,1.864,N,1.0,10.0,1.0,1,,2026-01-30 03:02:15.728568+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,586d16f6-be5e-43a8-8739-862118457042,scale,scale_586d16f6,efficacy,core_scale,10.0,10.0,1635.0,1.635,N,1.0,10.0,1.0,1,,2026-01-30 03:01:38.764380+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,5f93db2e-a862-4382-9c0e-58153137a67a,scale,scale_5f93db2e,efficacy,core_scale,10.0,10.0,3586.0,3.586,N,1.0,10.0,1.0,1,,2026-01-30 03:02:24.113714+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,scale_693afd33,efficacy,core_scale,1.0,10.0,5005.0,5.005,Y,1.0,10.0,1.0,1,,2026-01-30 03:02:01.460704+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,scale_778ab9c4,efficacy,core_scale,10.0,10.0,2318.0,2.318,N,1.0,10.0,1.0,1,,2026-01-30 03:01:16.318413+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,scale_8b76f724,efficacy,core_scale,10.0,10.0,1620.0,1.62,N,1.0,10.0,1.0,1,,2026-01-30 03:02:20.470912+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,scale_8ee73918,efficacy,core_scale,1.0,10.0,3754.0,3.754,Y,1.0,10.0,1.0,1,,2026-01-30 03:01:26.097776+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,scale_97f11d1b,efficacy,core_scale,1.0,10.0,3506.0,3.506,Y,1.0,10.0,1.0,1,,2026-01-30 03:02:38.634121+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,scale_a0f8bba6,efficacy,core_scale,10.0,10.0,3775.0,3.775,N,1.0,10.0,1.0,1,,2026-01-30 03:01:49.550794+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,a64224be-2b3e-4a16-ab9e-512b9d40fb33,scale,scale_a64224be,efficacy,core_scale,10.0,10.0,2123.0,2.123,N,1.0,10.0,1.0,1,,2026-01-30 03:01:51.731050+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,scale_a66cf223,efficacy,core_scale,10.0,10.0,4598.0,4.598,N,1.0,10.0,1.0,1,,2026-01-30 03:02:13.777611+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,scale_ae21071b,growth_mindset,core_scale,10.0,10.0,4629.0,4.629,N,1.0,10.0,1.0,1,,2026-01-30 03:01:56.406241+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,supplementary_numeric,30.0,30.0,4081.0,4.081,N,1.0,10.0,1.0,1,,2026-01-30 03:02:35.066418+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,scale_c33c95a7,efficacy,core_scale,1.0,10.0,3324.0,3.324,Y,1.0,10.0,1.0,1,,2026-01-30 03:02:42.156185+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,c952553e-f79c-401e-9d11-0b44c35e4655,text,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,supplementary_numeric,4320.0,4320.0,5874.0,5.874,N,1.0,10.0,1.0,1,,2026-01-30 03:01:22.274580+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,e7bfe56b-2a4c-4737-a1d3-9d44ce98d011,scale,scale_e7bfe56b,efficacy,core_scale,10.0,10.0,2050.0,2.05,N,1.0,10.0,1.0,1,,2026-01-30 03:02:27.978184+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,scale_ec6e556e,efficacy,core_scale,1.0,1.0,3937.0,3.937,N,1.0,10.0,1.0,1,,2026-01-30 03:01:30.112716+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,ed872416-aac9-46f2-8dc0-61a8e7a8b580,scale,scale_ed872416,efficacy,core_scale,1.0,1.0,2412.0,2.412,N,1.0,10.0,1.0,1,,2026-01-30 03:01:37.074005+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,scale_ee99a89f,efficacy,core_scale,1.0,1.0,1779.0,1.779,N,1.0,10.0,1.0,1,,2026-01-30 03:01:34.079434+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,scale_f2646d02,efficacy,core_scale,10.0,10.0,2012.0,2.012,N,1.0,10.0,1.0,1,,2026-01-30 03:01:45.713211+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,scale_f30ab7e5,growth_mindset,core_scale,1.0,10.0,1819.0,1.819,Y,1.0,10.0,1.0,1,,2026-01-30 03:01:43.628711+00:00
37b66d93-3eee-4b30-b714-d4ee6fd84ff2,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,10.0,10.0,2889.0,2.889,N,1.0,10.0,1.0,1,,2026-01-30 03:02:30.925404+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,7.0,4.0,8806.0,8.806,Y,1.0,10.0,1.0,2,,2026-01-30 06:26:35.572913+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,7.0,7.0,10708.0,10.708,N,1.0,10.0,1.0,2,,2026-01-30 06:26:26.322335+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,2.0,2.0,7143.0,7.143,N,1.0,10.0,1.0,2,,2026-01-30 06:24:35.595160+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,4.0,4.0,18117.0,18.117,N,1.0,10.0,1.0,2,,2026-01-30 06:27:04.886882+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,7.0,7.0,11022.0,11.022,N,1.0,10.0,1.0,2,,2026-01-30 06:20:55.609047+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,6.0,6.0,1767.0,1.767,N,1.0,10.0,1.0,2,,2026-01-30 06:24:09.400493+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,5.0,6.0,9854.0,9.854,Y,1.0,10.0,1.0,2,,2026-01-30 06:24:28.206299+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,6.0,5.0,14907.0,14.907,Y,1.0,10.0,1.0,2,,2026-01-30 06:20:44.421278+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,scale_3e0773f0,efficacy,core_scale,5.0,5.0,13250.0,13.25,N,1.0,10.0,1.0,2,,2026-01-30 06:26:03.165966+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,scale_409e0aff,efficacy,core_scale,9.0,9.0,4191.0,4.191,N,1.0,10.0,1.0,2,,2026-01-30 06:25:09.815507+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,586d16f6-be5e-43a8-8739-862118457042,scale,scale_586d16f6,efficacy,core_scale,4.0,4.0,18253.0,18.253,N,1.0,10.0,1.0,2,,2026-01-30 06:23:07.349798+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,5f93db2e-a862-4382-9c0e-58153137a67a,scale,scale_5f93db2e,efficacy,core_scale,9.0,9.0,26835.0,26.835,N,1.0,10.0,1.0,2,,2026-01-30 06:21:33.487086+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,scale_693afd33,efficacy,core_scale,5.0,6.0,28422.0,28.422,Y,1.0,10.0,1.0,2,,2026-01-30 06:20:07.099068+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,scale_778ab9c4,efficacy,core_scale,8.0,8.0,777.0,0.777,N,1.0,10.0,1.0,2,,2026-01-30 06:24:58.648876+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,scale_8b76f724,efficacy,core_scale,5.0,5.0,3726.0,3.726,N,1.0,10.0,1.0,2,,2026-01-30 06:20:59.680803+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,scale_8ee73918,efficacy,core_scale,2.0,9.0,10597.0,10.597,Y,1.0,10.0,1.0,2,,2026-01-30 06:20:29.250605+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,scale_97f11d1b,efficacy,core_scale,3.0,8.0,28188.0,28.188,Y,1.0,10.0,1.0,2,,2026-01-30 06:22:48.690432+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,scale_a0f8bba6,efficacy,core_scale,8.0,8.0,2483.0,2.483,N,1.0,10.0,1.0,2,,2026-01-30 06:25:39.778967+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,a64224be-2b3e-4a16-ab9e-512b9d40fb33,scale,scale_a64224be,efficacy,core_scale,5.0,5.0,5031.0,5.031,N,1.0,10.0,1.0,2,,2026-01-30 06:26:08.800637+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,scale_a66cf223,efficacy,core_scale,8.0,8.0,5928.0,5.928,N,1.0,10.0,1.0,2,,2026-01-30 06:20:13.275781+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,scale_ae21071b,growth_mindset,core_scale,10.0,10.0,9321.0,9.321,N,1.0,10.0,1.0,2,,2026-01-30 06:25:49.315506+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,supplementary_numeric,10.0,10.0,39250.0,39.25,N,1.0,10.0,1.0,2,,2026-01-30 06:19:38.200326+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,scale_c33c95a7,efficacy,core_scale,4.0,7.0,699.0,0.699,Y,1.0,10.0,1.0,2,,2026-01-30 06:23:53.807412+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,c952553e-f79c-401e-9d11-0b44c35e4655,text,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,supplementary_numeric,30.0,30.0,1088.0,1.088,N,1.0,10.0,1.0,2,,2026-01-30 06:24:17.866675+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,e7bfe56b-2a4c-4737-a1d3-9d44ce98d011,scale,scale_e7bfe56b,efficacy,core_scale,7.0,7.0,4996.0,4.996,N,1.0,10.0,1.0,2,,2026-01-30 06:20:18.418506+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,scale_ec6e556e,efficacy,core_scale,8.0,8.0,10475.0,10.475,N,1.0,10.0,1.0,2,,2026-01-30 06:26:46.277279+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,ed872416-aac9-46f2-8dc0-61a8e7a8b580,scale,scale_ed872416,efficacy,core_scale,4.0,4.0,6566.0,6.566,N,1.0,10.0,1.0,2,,2026-01-30 06:25:05.416940+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,scale_ee99a89f,efficacy,core_scale,3.0,3.0,6236.0,6.236,N,1.0,10.0,1.0,2,,2026-01-30 06:26:15.370084+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,scale_f2646d02,efficacy,core_scale,4.0,4.0,1380.0,1.38,N,1.0,10.0,1.0,2,,2026-01-30 06:21:50.611408+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,scale_f30ab7e5,growth_mindset,core_scale,3.0,8.0,5196.0,5.196,Y,1.0,10.0,1.0,2,,2026-01-30 06:22:06.185045+00:00
3927cdf4-863b-41f6-9057-d56b9f9049d1,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,6.0,6.0,5842.0,5.842,N,1.0,10.0,1.0,2,,2026-01-30 06:25:15.950830+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,7.0,4.0,2835.0,2.835,Y,1.0,10.0,1.0,4,,2026-01-30 11:27:56.622502+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,4.0,4.0,4309.0,4.309,N,1.0,10.0,1.0,4,,2026-01-30 11:27:53.562157+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,7.0,7.0,6655.0,6.655,N,1.0,10.0,1.0,4,,2026-01-30 11:27:00.913793+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,6.0,6.0,4916.0,4.916,N,1.0,10.0,1.0,4,,2026-01-30 11:28:05.610203+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,8.0,8.0,9373.0,9.373,N,1.0,10.0,1.0,4,,2026-01-30 11:26:13.868464+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,7.0,7.0,3001.0,3.001,N,1.0,10.0,1.0,4,,2026-01-30 11:26:33.211138+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,5.0,6.0,4198.0,4.198,Y,1.0,10.0,1.0,4,,2026-01-30 11:26:54.092934+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,4.0,7.0,13275.0,13.275,Y,1.0,10.0,1.0,4,,2026-01-30 11:26:04.321057+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,scale_3e0773f0,efficacy,core_scale,6.0,6.0,3792.0,3.792,N,1.0,10.0,1.0,4,,2026-01-30 11:27:40.416483+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,scale_409e0aff,efficacy,core_scale,7.0,7.0,4036.0,4.036,N,1.0,10.0,1.0,4,,2026-01-30 11:27:20.677764+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,586d16f6-be5e-43a8-8739-862118457042,scale,scale_586d16f6,efficacy,core_scale,4.0,4.0,4079.0,4.079,N,1.0,10.0,1.0,4,,2026-01-30 11:26:40.671801+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,5f93db2e-a862-4382-9c0e-58153137a67a,scale,scale_5f93db2e,efficacy,core_scale,8.0,8.0,2805.0,2.805,N,1.0,10.0,1.0,4,,2026-01-30 11:26:20.233942+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,693afd33-f3d4-4d3d-bf2d-220383f41d53,scale,scale_693afd33,efficacy,core_scale,6.0,5.0,14748.0,14.748,Y,1.0,10.0,1.0,4,,2026-01-30 11:25:30.678940+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,778ab9c4-a45c-4199-a7e2-8db73a800397,scale,scale_778ab9c4,efficacy,core_scale,7.0,7.0,3564.0,3.564,N,1.0,10.0,1.0,4,,2026-01-30 11:27:04.944899+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,8b76f724-ab48-40e8-92ce-883e5b5bb642,scale,scale_8b76f724,efficacy,core_scale,5.0,5.0,2930.0,2.93,N,1.0,10.0,1.0,4,,2026-01-30 11:26:17.228559+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,8ee73918-7964-4d0e-8ca3-aa60a74bebdf,scale,scale_8ee73918,efficacy,core_scale,5.0,6.0,8048.0,8.048,Y,1.0,10.0,1.0,4,,2026-01-30 11:25:50.735605+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,97f11d1b-b881-41a5-851a-a611a61ac06e,scale,scale_97f11d1b,efficacy,core_scale,4.0,7.0,2885.0,2.885,Y,1.0,10.0,1.0,4,,2026-01-30 11:26:36.297227+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,a0f8bba6-01b0-4834-9d01-e55fa30bb850,scale,scale_a0f8bba6,efficacy,core_scale,5.0,5.0,6610.0,6.61,N,1.0,10.0,1.0,4,,2026-01-30 11:27:32.278139+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,a64224be-2b3e-4a16-ab9e-512b9d40fb33,scale,scale_a64224be,efficacy,core_scale,4.0,4.0,4375.0,4.375,N,1.0,10.0,1.0,4,,2026-01-30 11:27:44.986418+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,a66cf223-b94a-472a-a7d8-c5d5a57f4ba8,scale,scale_a66cf223,efficacy,core_scale,8.0,8.0,5147.0,5.147,N,1.0,10.0,1.0,4,,2026-01-30 11:25:36.172618+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,ae21071b-8af5-4f2e-91fd-a2e309e049e6,scale,scale_ae21071b,growth_mindset,core_scale,7.0,7.0,3607.0,3.607,N,1.0,10.0,1.0,4,,2026-01-30 11:27:36.159192+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,b8bd0a10-8382-471e-9728-aa2b8ef9434d,text,나는 모르는 문제를 평균 00분까지는 고민해보고 넘긴다. (단위 : 분),,supplementary_numeric,10.0,10.0,7714.0,7.714,N,1.0,10.0,1.0,4,,2026-01-30 11:25:15.751961+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,c33c95a7-e6f7-4f6e-8d3a-bd2eab138a08,scale,scale_c33c95a7,efficacy,core_scale,4.0,7.0,4755.0,4.755,Y,1.0,10.0,1.0,4,,2026-01-30 11:26:49.378031+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,c952553e-f79c-401e-9d11-0b44c35e4655,text,모르는 문제를 최대 00분까지 고민해서 풀어본 적이 있다. (단위 : 분),,supplementary_numeric,10.0,10.0,3578.0,3.578,N,1.0,10.0,1.0,4,,2026-01-30 11:26:44.463071+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,e7bfe56b-2a4c-4737-a1d3-9d44ce98d011,scale,scale_e7bfe56b,efficacy,core_scale,8.0,8.0,5564.0,5.564,N,1.0,10.0,1.0,4,,2026-01-30 11:25:42.478181+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,ec6e556e-e137-4f52-9836-ea5512c2aa66,scale,scale_ec6e556e,efficacy,core_scale,8.0,8.0,3450.0,3.45,N,1.0,10.0,1.0,4,,2026-01-30 11:28:00.514756+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,ed872416-aac9-46f2-8dc0-61a8e7a8b580,scale,scale_ed872416,efficacy,core_scale,6.0,6.0,11298.0,11.298,N,1.0,10.0,1.0,4,,2026-01-30 11:27:16.417094+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,ee99a89f-1362-4bfc-8535-6946b6a6b496,scale,scale_ee99a89f,efficacy,core_scale,4.0,4.0,3627.0,3.627,N,1.0,10.0,1.0,4,,2026-01-30 11:27:48.996451+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,f2646d02-b8a0-4e05-8dcb-8c66baaa4027,scale,scale_f2646d02,efficacy,core_scale,8.0,8.0,4129.0,4.129,N,1.0,10.0,1.0,4,,2026-01-30 11:26:24.605596+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,f30ab7e5-e4f3-43f7-b4d6-205eab67d1da,scale,scale_f30ab7e5,growth_mindset,core_scale,7.0,4.0,5062.0,5.062,Y,1.0,10.0,1.0,4,,2026-01-30 11:26:29.890325+00:00
3cf65c9e-19a6-4a45-b4d0-b75cc9344025,f441e53b-223e-446a-bd68-83c52a739bb3,scale,scale_f441e53b,efficacy,core_scale,7.0,7.0,4631.0,4.631,N,1.0,10.0,1.0,4,,2026-01-30 11:27:25.494067+00:00
3d3bf836-b329-48fa-bb76-fc5a7646c15f,039091ed-0d7b-4e55-9d29-4e05f1b3b9d2,scale,scale_039091ed,anxiety,core_scale,9.0,2.0,2119.0,2.119,Y,1.0,10.0,1.0,0,,2026-01-30 06:47:30.760484+00:00
3d3bf836-b329-48fa-bb76-fc5a7646c15f,0975ef15-3056-4dbf-a4cc-7bc50b391c9b,scale,scale_0975ef15,efficacy,core_scale,4.0,4.0,3809.0,3.809,N,1.0,10.0,1.0,0,,2026-01-30 06:48:38.990317+00:00
3d3bf836-b329-48fa-bb76-fc5a7646c15f,1c6546cb-979e-44d0-b257-1cbf86a17b9c,scale,scale_1c6546cb,efficacy,core_scale,4.0,4.0,4598.0,4.598,N,1.0,10.0,1.0,0,,2026-01-30 06:47:35.405782+00:00
3d3bf836-b329-48fa-bb76-fc5a7646c15f,22100387-9306-4eb0-aadc-2e835e040462,scale,scale_22100387,efficacy,core_scale,8.0,8.0,1914.0,1.914,N,1.0,10.0,1.0,0,,2026-01-30 06:48:01.186775+00:00
3d3bf836-b329-48fa-bb76-fc5a7646c15f,25079046-d422-40c6-9e41-e62d8cc6f82f,scale,scale_25079046,efficacy,core_scale,8.0,8.0,3471.0,3.471,N,1.0,10.0,1.0,0,,2026-01-30 06:47:44.824551+00:00
3d3bf836-b329-48fa-bb76-fc5a7646c15f,270401a4-823e-4aa7-ad8e-15354d395684,scale,scale_270401a4,efficacy,core_scale,8.0,8.0,1486.0,1.486,N,1.0,10.0,1.0,0,,2026-01-30 06:47:48.289916+00:00
3d3bf836-b329-48fa-bb76-fc5a7646c15f,28974e26-cb80-4db5-870a-b3dfeabf58c9,scale,scale_28974e26,efficacy,core_scale,8.0,3.0,3235.0,3.235,Y,1.0,10.0,1.0,0,,2026-01-30 06:47:25.387512+00:00
3d3bf836-b329-48fa-bb76-fc5a7646c15f,3b84269c-8975-40b2-a9e5-ccc99f3006e3,scale,scale_3b84269c,efficacy,core_scale,3.0,8.0,2048.0,2.048,Y,1.0,10.0,1.0,0,,2026-01-30 06:48:22.464391+00:00
3d3bf836-b329-48fa-bb76-fc5a7646c15f,3e0773f0-81dc-4807-b04b-74eda65090e2,scale,scale_3e0773f0,efficacy,core_scale,8.0,8.0,1714.0,1.714,N,1.0,10.0,1.0,0,,2026-01-30 06:47:53.458613+00:00
3d3bf836-b329-48fa-bb76-fc5a7646c15f,409e0aff-0db4-45f9-ad76-0ed5856589ea,scale,scale_409e0aff,efficacy,core_scale,10.0,10.0,1898.0,1.898,N,1.0,10.0,1.0,0,,2026-01-30 06:47:37.346485+00:00
